2025.04.09 12:50:45 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc_2.12/1.10.7/zinc_2.12-1.10.7.pom.sha1
2025.04.09 12:50:45 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna/5.16.0/jna-5.16.0.pom.sha1
2025.04.09 12:50:45 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/org/scalameta/parsers_2.12/4.12.6/parsers_2.12-4.12.6.pom.sha1
2025.04.09 12:50:45 INFO  BSP server: Downloading https://oss.sonatype.org/content/repositories/snapshots/ch/epfl/scala/com-microsoft-java-debug-core/0.34.0+33/com-microsoft-java-debug-core-0.34.0+33.pom.sha1
2025.04.09 12:50:45 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/librarymanagement-ivy_2.12/1.10.3/librarymanagement-ivy_2.12-1.10.3.pom
2025.04.09 12:50:45 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/io/get-coursier/interface/1.0.27/interface-1.0.27.pom
2025.04.09 12:50:45 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-core_2.12/2.13.5.2/jsoniter-scala-core_2.12-2.13.5.2.pom.sha1
2025.04.09 12:50:45 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/zinc_2.12/1.10.7/zinc_2.12-1.10.7.pom
2025.04.09 12:50:45 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-core/1.5.16/logback-core-1.5.16.pom.sha1
2025.04.09 12:50:45 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/org/scalameta/parsers_2.12/4.12.6/parsers_2.12-4.12.6.pom
2025.04.09 12:50:45 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/net/java/dev/jna/jna/5.16.0/jna-5.16.0.pom.sha1
2025.04.09 12:50:45 INFO  BSP server: Downloaded https://oss.sonatype.org/content/repositories/snapshots/ch/epfl/scala/com-microsoft-java-debug-core/0.34.0+33/com-microsoft-java-debug-core-0.34.0+33.pom.sha1
2025.04.09 12:50:45 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/com/github/plokhotnyuk/jsoniter-scala/jsoniter-scala-core_2.12/2.13.5.2/jsoniter-scala-core_2.12-2.13.5.2.pom
2025.04.09 12:50:45 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/ch/qos/logback/logback-core/1.5.16/logback-core-1.5.16.pom
2025.04.09 12:50:46 INFO  BSP server: Downloaded https://s01.oss.sonatype.org/content/repositories/snapshots/io/get-coursier/interface/1.0.27/interface-1.0.27.pom
2025.04.09 12:50:46 INFO  BSP server: Downloading https://s01.oss.sonatype.org/content/repositories/snapshots/io/get-coursier/interface/1.0.27/interface-1.0.27.pom.sha1
2025.04.09 12:50:46 INFO  BSP server: Downloaded https://s01.oss.sonatype.org/content/repositories/snapshots/org/scala-sbt/librarymanagement-ivy_2.12/1.10.3/librarymanagement-ivy_2.12-1.10.3.pom
